,Unnamed: 0,city,city_development_Index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
14262,14262,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,12,,Public Sector,1,86,0
14263,14263,city_50,0.8959999999999999,Other,Has relevent experience,no_enrollment,Masters,STEM,17,,Other,never,44,0
14264,14264,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,2,6.0,Pvt Ltd,1,36,0
14265,14265,city_71,0.884,Male,Has relevent experience,no_enrollment,UH,,30,3.0,Funded Startup,3,84,0
14266,14266,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,2.0,Pvt Ltd,3,55,0
14267,14267,city_138,0.836,Male,Has relevent experience,Part time course,Masters,STEM,17,8.0,Pvt Ltd,1,19,0
14268,14268,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1.0,Pvt Ltd,1,160,0
14269,14269,city_136,0.897,Other,Has relevent experience,no_enrollment,Masters,STEM,5,8.0,Other,1,10,0
14270,14270,city_83,0.923,Male,No relevent experience,no_enrollment,Graduate,Other,8,3.0,Pvt Ltd,1,57,0
14271,14271,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,30,3.0,Pvt Ltd,>4,9,0
14272,14272,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,4.0,Pvt Ltd,1,25,1
14273,14273,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,4.0,Pvt Ltd,never,36,1
14274,14274,city_98,0.949,Male,No relevent experience,Full time course,Graduate,STEM,6,,Other,1,13,0
14275,14275,city_11,0.55,Other,Has relevent experience,no_enrollment,Graduate,STEM,8,4.0,Pvt Ltd,1,32,1
14276,14276,city_65,0.802,Male,No relevent experience,Full time course,UH,,0,,Pvt Ltd,never,12,0
14277,14277,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,3.0,Pvt Ltd,>4,50,0
14278,14278,city_11,0.55,Other,Has relevent experience,no_enrollment,Graduate,STEM,3,2.0,Pvt Ltd,1,102,1
14279,14279,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,4.0,Public Sector,2,107,0
14280,14280,city_21,0.624,Male,No relevent experience,Full time course,UH,,5,,Other,2,64,0
14281,14281,city_76,0.698,Male,Has relevent experience,no_enrollment,Phd,STEM,30,2.0,Pvt Ltd,>4,16,0
14282,14282,city_100,0.887,Male,No relevent experience,no_enrollment,UH,,2,,Other,1,40,0
14283,14283,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,30,,Other,1,28,0
14284,14284,city_28,0.939,Male,Has relevent experience,no_enrollment,UH,,6,1.0,Early Stage Startup,never,31,0
14285,14285,city_7,0.647,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,6,3.0,Pvt Ltd,1,113,0
14286,14286,city_121,0.7809999999999999,Other,Has relevent experience,Full time course,Masters,STEM,1,2.0,Pvt Ltd,1,109,0
14287,14287,city_50,0.8959999999999999,Male,No relevent experience,no_enrollment,Masters,Humanities,4,,Other,3,103,0
14288,14288,city_102,0.804,Other,Has relevent experience,no_enrollment,UH,,4,3.0,Pvt Ltd,1,81,0
14289,14289,city_103,0.92,Male,Has relevent experience,no_enrollment,UH,,4,2.0,Pvt Ltd,1,104,0
14290,14290,city_160,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,3,,Other,1,88,0
14291,14291,city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,,Other,1,10,1
14292,14292,city_50,0.8959999999999999,Male,No relevent experience,Full time course,UH,,4,,Other,2,11,0
14293,14293,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,5.0,Other,2,214,0
14294,14294,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,2,6.0,NGO,1,110,0
14295,14295,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,4.0,Pvt Ltd,>4,34,0
14296,14296,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,4.0,Pvt Ltd,1,34,0
14297,14297,city_102,0.804,Other,No relevent experience,no_enrollment,UH,,2,,Other,never,42,0
14298,14298,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,30,4.0,Funded Startup,2,112,1
14299,14299,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,13,8.0,Public Sector,>4,12,0
14300,14300,city_103,0.92,Other,Has relevent experience,no_enrollment,Masters,STEM,7,,Other,4,35,0
14301,14301,city_114,0.926,Other,No relevent experience,Full time course,Graduate,STEM,15,8.0,Pvt Ltd,>4,156,0
14302,14302,city_114,0.926,Male,No relevent experience,no_enrollment,UH,,3,3.0,Pvt Ltd,1,112,0
14303,14303,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,3.0,Funded Startup,1,77,0
14304,14304,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1.0,Pvt Ltd,1,6,0
14305,14305,city_21,0.624,Male,Has relevent experience,Part time course,Graduate,STEM,2,4.0,Pvt Ltd,1,220,1
14306,14306,city_21,0.624,Male,Has relevent experience,Part time course,Phd,STEM,20,2.0,Pvt Ltd,>4,108,1
14307,14307,city_100,0.887,Male,Has relevent experience,no_enrollment,UH,,14,3.0,Pvt Ltd,1,89,0
14308,14308,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,15,8.0,Pvt Ltd,1,63,0
14309,14309,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,3.0,Funded Startup,1,12,0
14310,14310,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,8.0,Pvt Ltd,>4,13,0
14311,14311,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,8.0,Pvt Ltd,1,35,0
14312,14312,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,30,3.0,Pvt Ltd,>4,4,0
14313,14313,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,14,,Other,1,200,0
14314,14314,city_114,0.926,Male,Has relevent experience,no_enrollment,UH,,8,3.0,Pvt Ltd,1,56,0
14315,14315,city_67,0.855,Other,No relevent experience,no_enrollment,Graduate,STEM,30,,Pvt Ltd,1,14,0
14316,14316,city_155,0.556,Other,Has relevent experience,no_enrollment,Graduate,STEM,16,1.0,Early Stage Startup,1,26,1
14317,14317,city_102,0.804,Female,Has relevent experience,no_enrollment,Masters,STEM,11,5.0,Pvt Ltd,1,81,0
14318,14318,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,Other,1,162,1
14319,14319,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,1.0,Pvt Ltd,1,102,1
14320,14320,city_159,0.843,Female,No relevent experience,Full time course,UH,,3,,Other,never,37,0
14321,14321,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,4.0,Pvt Ltd,1,140,0
14322,14322,city_127,0.745,Other,No relevent experience,Full time course,UH,,3,,Other,never,18,0
14323,14323,city_150,0.698,Male,No relevent experience,Full time course,UH,,3,,Pvt Ltd,never,78,0
14324,14324,city_173,0.878,Other,Has relevent experience,no_enrollment,Masters,STEM,12,3.0,Pvt Ltd,1,96,0
14325,14325,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5,1.0,Other,never,78,1
14326,14326,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,7.0,Pvt Ltd,1,166,0
14327,14327,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,,Other,>4,19,1
14328,14328,city_23,0.899,Other,Has relevent experience,no_enrollment,Graduate,STEM,15,3.0,Funded Startup,2,302,0
14329,14329,city_143,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,8.0,Pvt Ltd,1,40,0
14330,14330,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,14,,Other,3,14,1
14331,14331,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,30,5.0,Pvt Ltd,1,26,0
14332,14332,city_11,0.55,Male,Has relevent experience,Part time course,Masters,STEM,7,8.0,Pvt Ltd,1,56,0
14333,14333,city_127,0.745,Female,Has relevent experience,no_enrollment,Masters,STEM,15,,Other,>4,132,0
14334,14334,city_67,0.855,Other,Has relevent experience,Part time course,Graduate,STEM,5,3.0,Pvt Ltd,3,41,0
14335,14335,city_28,0.939,Other,No relevent experience,Full time course,UH,,9,,Other,never,6,0
14336,14336,city_103,0.92,Other,Has relevent experience,Full time course,Graduate,STEM,5,,Other,1,76,1
14337,14337,city_102,0.804,Female,Has relevent experience,Part time course,UH,,3,,Other,1,2,0
14338,14338,city_93,0.865,Male,Has relevent experience,no_enrollment,Masters,STEM,30,,Other,2,28,0
14339,14339,city_143,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,3.0,Pvt Ltd,never,22,0
14340,14340,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,6.0,Pvt Ltd,>4,16,0
14341,14341,city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,10,5.0,Pvt Ltd,1,62,1
14342,14342,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,4.0,NGO,1,11,0
14343,14343,city_136,0.897,Other,Has relevent experience,no_enrollment,Masters,STEM,7,5.0,Pvt Ltd,1,278,0
14344,14344,city_21,0.624,Other,Has relevent experience,no_enrollment,Masters,STEM,4,,Other,1,9,1
14345,14345,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,12,8.0,Public Sector,>4,128,0
14346,14346,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,16,4.0,Pvt Ltd,1,72,0
14347,14347,city_155,0.556,Male,Has relevent experience,no_enrollment,Masters,STEM,30,,Other,2,27,1
14348,14348,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,3.0,Funded Startup,1,106,0
14349,14349,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,3.0,Pvt Ltd,1,24,0
14350,14350,city_103,0.92,Other,No relevent experience,no_enrollment,Graduate,STEM,30,,Other,>4,13,0
14351,14351,city_114,0.926,Other,No relevent experience,no_enrollment,Phd,STEM,9,2.0,NGO,1,34,0
14352,14352,city_159,0.843,Male,Has relevent experience,Full time course,Graduate,STEM,9,3.0,Funded Startup,1,40,0
14353,14353,city_152,0.698,Male,No relevent experience,Full time course,Graduate,Business Degree,1,,Other,never,74,0
14354,14354,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,4.0,Pvt Ltd,2,55,0
14355,14355,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,19,6.0,Pvt Ltd,>4,48,0
14356,14356,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,30,3.0,NGO,>4,13,1
14357,14357,city_136,0.897,Female,No relevent experience,no_enrollment,Phd,Humanities,19,4.0,NGO,1,74,0
14358,14358,city_21,0.624,Other,Has relevent experience,Full time course,Graduate,STEM,4,3.0,Pvt Ltd,1,9,1
14359,14359,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,11,4.0,Other,1,6,0
14360,14360,city_28,0.939,Other,Has relevent experience,Full time course,Graduate,STEM,5,1.0,Pvt Ltd,1,86,0
14361,14361,city_21,0.624,Other,No relevent experience,no_enrollment,Graduate,STEM,1,6.0,Pvt Ltd,1,298,1
14362,14362,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,1,4.0,Pvt Ltd,1,41,0
14363,14363,city_12,0.64,Male,Has relevent experience,Part time course,Graduate,STEM,3,3.0,Pvt Ltd,1,164,0
14364,14364,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,0,1.0,Early Stage Startup,1,102,1
14365,14365,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,1,3.0,Public Sector,never,48,0
14366,14366,city_114,0.926,Other,No relevent experience,no_enrollment,Masters,STEM,30,4.0,Pvt Ltd,1,50,0
14367,14367,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,6.0,Pvt Ltd,1,50,0
14368,14368,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,1.0,Early Stage Startup,1,39,0
14369,14369,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,3.0,Pvt Ltd,1,68,0
14370,14370,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1.0,NGO,>4,78,0
14371,14371,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,3.0,Pvt Ltd,2,48,0
14372,14372,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Business Degree,30,8.0,Pvt Ltd,3,86,0
14373,14373,city_179,0.512,Other,No relevent experience,Full time course,Graduate,STEM,2,,Other,never,50,1
14374,14374,city_103,0.92,Other,Has relevent experience,no_enrollment,UH,,13,3.0,Early Stage Startup,2,26,0
14375,14375,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,8.0,Pvt Ltd,>4,51,0
14376,14376,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,6,3.0,Other,1,30,0
14377,14377,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5.0,Pvt Ltd,2,55,1
14378,14378,city_2,0.7879999999999999,Other,Has relevent experience,no_enrollment,Masters,STEM,14,1.0,Pvt Ltd,1,122,0
14379,14379,city_19,0.682,Male,No relevent experience,no_enrollment,Masters,STEM,30,4.0,Pvt Ltd,>4,47,0
14380,14380,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,10,6.0,Pvt Ltd,2,92,0
14381,14381,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,6.0,Other,1,21,0
14382,14382,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,30,4.0,Pvt Ltd,>4,29,0
14383,14383,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,5.0,Funded Startup,>4,31,0
14384,14384,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,3.0,Pvt Ltd,>4,65,0
14385,14385,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,6.0,Pvt Ltd,1,11,0
14386,14386,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,19,5.0,Public Sector,>4,166,0
14387,14387,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,5.0,Pvt Ltd,1,15,0
14388,14388,city_105,0.794,Male,No relevent experience,Full time course,UH,,3,3.0,Pvt Ltd,1,30,1
14389,14389,city_150,0.698,Other,No relevent experience,no_enrollment,Graduate,STEM,16,3.0,Pvt Ltd,4,102,0
14390,14390,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,2.0,Pvt Ltd,4,28,0
14391,14391,city_160,0.92,Other,No relevent experience,no_enrollment,UH,,5,,Other,never,82,0
14392,14392,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,9,,Other,never,50,1
14393,14393,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,Other,1,42,1
14394,14394,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,8.0,Pvt Ltd,2,12,1
14395,14395,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,3,,Other,1,5,1
14396,14396,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,3.0,Pvt Ltd,1,7,0
14397,14397,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,0,,Other,never,23,1
14398,14398,city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,3,,Other,1,4,0
14399,14399,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,,Other,>4,8,0
14400,14400,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Business Degree,11,8.0,Pvt Ltd,>4,12,0
14401,14401,city_16,0.91,Male,Has relevent experience,Full time course,UH,,1,2.0,Pvt Ltd,1,86,0
14402,14402,city_73,0.754,Male,Has relevent experience,Full time course,Graduate,STEM,3,3.0,Pvt Ltd,1,23,0
14403,14403,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,10,8.0,Pvt Ltd,>4,308,0
14404,14404,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,16,,Pvt Ltd,1,5,0
14405,14405,city_28,0.939,Male,Has relevent experience,Part time course,UH,,5,6.0,Pvt Ltd,1,54,0
14406,14406,city_116,0.743,Other,Has relevent experience,no_enrollment,UH,,7,8.0,Other,0,18,0
14407,14407,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,Business Degree,4,6.0,Pvt Ltd,4,103,0
14408,14408,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1.0,Pvt Ltd,2,114,1
14409,14409,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,2.0,Pvt Ltd,1,322,0
14410,14410,city_74,0.579,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,6.0,Pvt Ltd,1,67,0
14411,14411,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,,Other,>4,80,0
14412,14412,city_128,0.527,Female,Has relevent experience,no_enrollment,Masters,STEM,9,2.0,Early Stage Startup,1,58,1
14413,14413,city_75,0.939,Female,Has relevent experience,no_enrollment,Graduate,Other,9,3.0,Pvt Ltd,1,51,0
14414,14414,city_14,0.698,Male,No relevent experience,Full time course,UH,,5,,Other,1,12,0
14415,14415,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,8.0,Pvt Ltd,>4,77,0
14416,14416,city_65,0.802,Male,No relevent experience,Full time course,Graduate,Humanities,9,,Other,2,108,0
14417,14417,city_16,0.91,Male,No relevent experience,Full time course,UH,,4,1.0,Pvt Ltd,1,6,0
14418,14418,city_21,0.624,Male,No relevent experience,no_enrollment,UH,,5,,Other,never,21,0
14419,14419,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,1.0,Funded Startup,1,53,1
14420,14420,city_61,0.913,Other,Has relevent experience,no_enrollment,Masters,STEM,30,3.0,Pvt Ltd,3,16,0
14421,14421,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,4.0,Pvt Ltd,1,21,0
14422,14422,city_143,0.74,Male,Has relevent experience,Full time course,UH,,0,,Other,1,35,1
14423,14423,city_36,0.893,Other,Has relevent experience,no_enrollment,Masters,STEM,30,2.0,Pvt Ltd,never,95,0
14424,14424,city_33,0.4479999999999999,Male,No relevent experience,Full time course,UH,,4,,Other,never,31,0
14425,14425,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,17,3.0,Funded Startup,2,14,0
14426,14426,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,3.0,Pvt Ltd,3,8,0
14427,14427,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,8,2.0,Pvt Ltd,1,37,0
14428,14428,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,9,,Other,4,64,1
14429,14429,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,8.0,Pvt Ltd,>4,76,1
14430,14430,city_114,0.926,Other,No relevent experience,Part time course,UH,,2,6.0,Pvt Ltd,1,39,1
14431,14431,city_103,0.92,Other,Has relevent experience,Part time course,Graduate,STEM,7,3.0,Other,>4,54,0
14432,14432,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,9,,Other,2,73,0
14433,14433,city_103,0.92,Other,Has relevent experience,Full time course,Phd,STEM,21,8.0,Public Sector,never,56,0
14434,14434,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,2.0,Other,1,102,0
14435,14435,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,30,8.0,Pvt Ltd,>4,24,0
14436,14436,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,8.0,Pvt Ltd,2,108,0
14437,14437,city_10,0.895,Other,Has relevent experience,no_enrollment,Graduate,STEM,30,3.0,Pvt Ltd,1,14,0
14438,14438,city_21,0.624,Other,Has relevent experience,no_enrollment,Masters,STEM,2,2.0,Early Stage Startup,1,23,0
14439,14439,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,7,8.0,Pvt Ltd,1,43,0
14440,14440,city_114,0.926,Male,No relevent experience,Part time course,Masters,STEM,8,7.0,NGO,2,121,0
14441,14441,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,4,6.0,Pvt Ltd,1,22,0
14442,14442,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,8.0,NGO,1,73,0
14443,14443,city_21,0.624,Male,No relevent experience,Full time course,UH,,3,,Other,1,51,1
